Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
59 lines of code for unit dockerfile,MEDIUM,RAW,2026-06-04,44,dockerfile,backend/dockerfile#L1:86,Docker,59,-,-
57 lines of code for unit queryKeys.ts,MEDIUM,RAW,2026-06-04,44,queryKeys.ts,src/lib/queryKeys.ts#L1:63,TypeScript,57,1,0
56 lines of code for unit useTimesliderImagePageData.ts.useTimesliderImagePageData(),MEDIUM,RAW,2026-06-04,44,useTimesliderImagePageData.ts.useTimesliderImagePageData(),src/Components/TimesliderItemDetailPage/useTimesliderImagePageData.ts#L11:73,TypeScript,56,1,0
56 lines of code for unit verify-regio-apis.ts.testResolveRegioFilter(),MEDIUM,RAW,2026-06-10,38,verify-regio-apis.ts.testResolveRegioFilter(),backend/scripts/verify-regio-apis.ts#L56:114,TypeScript,56,5,0
53 lines of code for unit Form.tsx.Form(),MEDIUM,RAW,2026-06-04,44,Form.tsx.Form(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step1/Form.tsx#L10:76,TypeScript,53,2,0
50 lines of code for unit usePointsViewController.ts.usePointsViewController(number),MEDIUM,RAW,2026-07-13,5,usePointsViewController.ts.usePointsViewController(number),src/Components/HomePage/Body/Bottom/PointsView/usePointsViewController.ts#L11:65,TypeScript,50,1,1
49 lines of code for unit overigLayerSpecs.tsx.createOverigLayerSpecs(),MEDIUM,RAW,2026-07-14,4,overigLayerSpecs.tsx.createOverigLayerSpecs(),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/overigLayerSpecs.tsx#L7:55,TypeScript,49,1,0
49 lines of code for unit Step2Sub1.tsx.Step2Sub1(EditPointMapStepProps),MEDIUM,RAW,2026-07-14,4,Step2Sub1.tsx.Step2Sub1(EditPointMapStepProps),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub1.tsx#L8:25,TypeScript,49,1,1
49 lines of code for unit Form.tsx.Form(),MEDIUM,RAW,2026-06-04,44,Form.tsx.Form(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Form.tsx#L12:83,TypeScript,49,3,0
48 lines of code for unit useTimesliderRange.ts.useTimesliderRange(string|undefined),MEDIUM,RAW,2026-07-04,14,useTimesliderRange.ts.useTimesliderRange(string|undefined),src/Components/HomePage/Head/timeslider/useTimesliderRange.ts#L20:76,TypeScript,48,1,1
46 lines of code for unit swagger.ts,MEDIUM,RAW,2026-06-04,44,swagger.ts,backend/src/routes/swagger.ts#L1:52,TypeScript,46,2,0
"44 lines of code for unit arcgisTokenConfigResolve.ts.buildArcgisTokenStringFieldSpecs(ArcgisTokenConfig|undefined,NodeJS.ProcessEnv)",MEDIUM,RAW,2026-07-17,1,"arcgisTokenConfigResolve.ts.buildArcgisTokenStringFieldSpecs(ArcgisTokenConfig|undefined,NodeJS.ProcessEnv)",backend/src/services/arcgisTokenConfigResolve.ts#L9:56,TypeScript,44,1,2
44 lines of code for unit buildPathFeatureLayer.ts.buildPathFeatureLayer(any),MEDIUM,RAW,2026-07-04,14,buildPathFeatureLayer.ts.buildPathFeatureLayer(any),src/hooks/hover-click-handlers/buildPathFeatureLayer.ts#L8:55,TypeScript,44,1,1
44 lines of code for unit pointColumnKeys.ts,MEDIUM,RAW,2026-06-29,19,pointColumnKeys.ts,src/helpers/points/pointColumnKeys.ts#L1:46,TypeScript,44,1,0
43 lines of code for unit useEditPointCoordinates.ts.useEditPointCoordinates(void),MEDIUM,RAW,2026-07-04,14,useEditPointCoordinates.ts.useEditPointCoordinates(void),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordinates.ts#L8:54,TypeScript,43,1,1
43 lines of code for unit mapViewState.ts,MEDIUM,RAW,2026-06-04,44,mapViewState.ts,src/helpers/ZustandStates/mapViewState.ts#L1:114,TypeScript,43,1,0
42 lines of code for unit geometryGraphicSymbols.ts,MEDIUM,RAW,2026-07-17,1,geometryGraphicSymbols.ts,src/helpers/ArcGISHelpers/geometryGraphicSymbols.ts#L1:49,TypeScript,42,1,0
42 lines of code for unit regionCoordintaes.ts,MEDIUM,RAW,2026-06-04,44,regionCoordintaes.ts,src/constants/regionCoordintaes.ts#L1:42,TypeScript,42,1,0
42 lines of code for unit useEditGeometryModel.ts.useEditGeometryModel(),MEDIUM,RAW,2026-07-18,0,useEditGeometryModel.ts.useEditGeometryModel(),src/Components/HomePage/Body/Left/Tools/EditGeometry/useEditGeometryModel.ts#L13:58,TypeScript,42,5,0
41 lines of code for unit handleSubmit(React.FormEvent),MEDIUM,RAW,2026-06-04,44,handleSubmit(React.FormEvent),src/Components/DashboardPage/ResetPassword/index.tsx#L22:72,TypeScript,41,7,1
40 lines of code for unit index.tsx.AddPointStep(),MEDIUM,RAW,2026-06-04,44,index.tsx.AddPointStep(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx#L16:56,TypeScript,40,1,0
39 lines of code for unit toolsTabs.ts,MEDIUM,RAW,2026-07-04,14,toolsTabs.ts,src/Components/HomePage/Head/headTabDefinitions/toolsTabs.ts#L1:47,TypeScript,39,1,0
39 lines of code for unit useMapHoverHighlight.ts.useMapHoverHighlight(),MEDIUM,RAW,2026-07-04,14,useMapHoverHighlight.ts.useMapHoverHighlight(),src/Components/HomePage/Body/MapViewComp/useMapHoverHighlight.ts#L7:51,TypeScript,39,2,0
39 lines of code for unit planBoundingBoxTypes.ts,MEDIUM,RAW,2026-07-17,1,planBoundingBoxTypes.ts,src/helpers/ArcGISHelpers/planBoundingBoxTypes.ts#L24:63,TypeScript,39,1,0
39 lines of code for unit selectedPlansPointsList.ts.drawHoverPin(any),MEDIUM,RAW,2026-07-13,5,selectedPlansPointsList.ts.drawHoverPin(any),src/helpers/timeslider/selectedPlansPointsList.ts#L120:166,TypeScript,39,1,1
39 lines of code for unit reportGenerationPipeline.ts.runReportGenerationPipeline(ReportGenerationPipelineInput),MEDIUM,RAW,2026-07-13,5,reportGenerationPipeline.ts.runReportGenerationPipeline(ReportGenerationPipelineInput),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/reportGenerationPipeline.ts#L31:76,TypeScript,39,2,1
39 lines of code for unit Step2Sub1.tsx.Step2Sub1(EditPointMapStepProps),MEDIUM,RAW,2026-07-14,4,Step2Sub1.tsx.Step2Sub1(EditPointMapStepProps),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub1.tsx#L8:72,TypeScript,39,1,1
38 lines of code for unit buildReportProcessingTasks.ts.buildReportProcessingTasks(BuildReportTasksInput),MEDIUM,RAW,2026-07-13,5,buildReportProcessingTasks.ts.buildReportProcessingTasks(BuildReportTasksInput),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/buildReportProcessingTasks.ts#L23:62,TypeScript,38,1,1
37 lines of code for unit index.tsx.AddToPlan(),MEDIUM,RAW,2026-06-04,44,index.tsx.AddToPlan(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx#L20:36,TypeScript,37,4,0
37 lines of code for unit ArcGISUserToken.ts,MEDIUM,RAW,2026-06-04,44,ArcGISUserToken.ts,src/helpers/tokens/ArcGISUserToken.ts#L1:56,TypeScript,37,4,0
37 lines of code for unit popUpState.ts,MEDIUM,RAW,2026-06-04,44,popUpState.ts,src/helpers/ZustandStates/popUpState.ts#L1:72,TypeScript,37,1,0
37 lines of code for unit GeometriesList.tsx.GeometriesList(any),MEDIUM,RAW,2026-06-04,44,GeometriesList.tsx.GeometriesList(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/GeometriesList.tsx#L15:55,TypeScript,37,2,1
36 lines of code for unit handleBuffer(),MEDIUM,RAW,2026-06-04,44,handleBuffer(),src/Components/HomePage/Body/Left/Common/ResultTab/PointListBuffer.tsx#L24:67,TypeScript,36,2,0
36 lines of code for unit usePointsViewStateAndRefs.ts.usePointsViewStateAndRefs(),MEDIUM,RAW,2026-07-14,4,usePointsViewStateAndRefs.ts.usePointsViewStateAndRefs(),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/usePointsViewStateAndRefs.ts#L5:43,TypeScript,36,1,0
36 lines of code for unit useCreateReportState.ts,MEDIUM,RAW,2026-06-04,44,useCreateReportState.ts,src/hooks/zustand/nabewerking/useCreateReportState.ts#L1:80,TypeScript,36,1,0
36 lines of code for unit index.tsx.EditPointDetails(),MEDIUM,RAW,2026-06-04,44,index.tsx.EditPointDetails(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/index.tsx#L11:62,TypeScript,36,2,0
35 lines of code for unit configureRequestMiddleware.ts.configureRequestMiddleware(Express),MEDIUM,RAW,2026-07-17,1,configureRequestMiddleware.ts.configureRequestMiddleware(Express),backend/src/configure/configureRequestMiddleware.ts#L19:54,TypeScript,35,1,1
35 lines of code for unit SinglePlan.tsx.SinglePlan(any),MEDIUM,RAW,2026-06-04,44,SinglePlan.tsx.SinglePlan(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx#L7:44,TypeScript,35,1,1
35 lines of code for unit ParentItem.tsx.ParentItem(any),MEDIUM,RAW,2026-06-04,44,ParentItem.tsx.ParentItem(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/ParentItem.tsx#L5:74,TypeScript,35,2,1
35 lines of code for unit selectFromSourceGraphics.ts.buildSubmitSelectedPointsResult(SubmitSelectedPointsInput),MEDIUM,RAW,2026-07-04,14,selectFromSourceGraphics.ts.buildSubmitSelectedPointsResult(SubmitSelectedPointsInput),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L125:165,TypeScript,35,2,1
35 lines of code for unit useBottomCompactListView.ts.useBottomCompactListView(any),MEDIUM,RAW,2026-07-13,5,useBottomCompactListView.ts.useBottomCompactListView(any),src/hooks/bottom/useBottomCompactListView.ts#L12:47,TypeScript,35,1,1
35 lines of code for unit buildTimesliderPageView.ts.buildTimesliderPageView(BuildTimesliderPageViewInput),MEDIUM,RAW,2026-07-15,3,buildTimesliderPageView.ts.buildTimesliderPageView(BuildTimesliderPageViewInput),src/Components/TimesliderItemDetailPage/buildTimesliderPageView.ts#L10:46,TypeScript,35,4,1
"34 lines of code for unit templatePlanHelpers.ts.fetchTemplateFlightPlanList(Request,Response)",MEDIUM,RAW,2026-06-30,18,"templatePlanHelpers.ts.fetchTemplateFlightPlanList(Request,Response)",backend/src/helpers/queries/templates/templatePlanHelpers.ts#L32:73,TypeScript,34,3,2
34 lines of code for unit Buttons.tsx.Step2Buttons(),MEDIUM,RAW,2026-06-04,44,Buttons.tsx.Step2Buttons(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx#L11:43,TypeScript,34,1,0
34 lines of code for unit useWaarnemingenFilters.ts.useWaarnemingenFilters(),MEDIUM,RAW,2026-07-18,0,useWaarnemingenFilters.ts.useWaarnemingenFilters(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/useWaarnemingenFilters.ts#L8:44,TypeScript,34,1,0
34 lines of code for unit buildFinishedPlanQuery.ts.buildSingleFinishedFlightPlanQuery(),MEDIUM,RAW,2026-06-30,18,buildFinishedPlanQuery.ts.buildSingleFinishedFlightPlanQuery(),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L149:183,TypeScript,34,1,0
34 lines of code for unit spoedReportPdf.ts.renderHtmlToPdfBuffer(string),MEDIUM,RAW,2026-06-29,19,spoedReportPdf.ts.renderHtmlToPdfBuffer(string),backend/src/routes/emails/spoedReportPdf.ts#L43:78,TypeScript,34,2,1
"34 lines of code for unit createFlightPlan.ts.createFlightPlan(Request,Response)",MEDIUM,RAW,2026-06-04,44,"createFlightPlan.ts.createFlightPlan(Request,Response)",backend/src/routes/flightPlans/createFlightPlan.ts#L10:48,TypeScript,34,4,2
34 lines of code for unit index.tsx.Main(),MEDIUM,RAW,2026-06-04,44,index.tsx.Main(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/index.tsx#L13:35,TypeScript,34,3,0
33 lines of code for unit handleUpdate(),MEDIUM,RAW,2026-06-04,44,handleUpdate(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L43:68,TypeScript,33,2,0
33 lines of code for unit index.tsx.TabHeader(),MEDIUM,RAW,2026-06-04,44,index.tsx.TabHeader(),src/Components/HomePage/Body/Left/Common/TabHeader/index.tsx#L9:19,TypeScript,33,1,0
33 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedFlightPlansListQuery(unknown),MEDIUM,RAW,2026-06-30,18,buildFinishedPlanQuery.ts.buildFinishedFlightPlansListQuery(unknown),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L109:147,TypeScript,33,1,1
33 lines of code for unit StepContent.tsx.StepContent(StepContentProps),MEDIUM,RAW,2026-06-04,44,StepContent.tsx.StepContent(StepContentProps),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/StepContent.tsx#L26:98,TypeScript,33,3,1
33 lines of code for unit index.tsx.EnrichedAddPoint(),MEDIUM,RAW,2026-06-04,44,index.tsx.EnrichedAddPoint(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L12:44,TypeScript,33,1,0
33 lines of code for unit useEditPointPreviewGraphics.ts.useEditPointPreviewGraphics(any),MEDIUM,RAW,2026-07-18,0,useEditPointPreviewGraphics.ts.useEditPointPreviewGraphics(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointPreviewGraphics.ts#L5:45,TypeScript,33,7,1
33 lines of code for unit onSuccess(any),MEDIUM,RAW,2026-07-13,5,onSuccess(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/CreateImageBtn.tsx#L96:133,TypeScript,33,4,1
33 lines of code for unit submitAddPointsToPlan.ts.submitAddPointsToPlan(SubmitAddPointsToPlanInput),MEDIUM,RAW,2026-07-13,5,submitAddPointsToPlan.ts.submitAddPointsToPlan(SubmitAddPointsToPlanInput),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/submitAddPointsToPlan.ts#L37:73,TypeScript,33,2,1
33 lines of code for unit PointsList.tsx.PointsList(),MEDIUM,RAW,2026-06-04,44,PointsList.tsx.PointsList(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L19:27,TypeScript,33,1,0
32 lines of code for unit buildImageMarkerGraphics.ts.createNumberedMarkerPair(any),MEDIUM,RAW,2026-07-15,3,buildImageMarkerGraphics.ts.createNumberedMarkerPair(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/buildImageMarkerGraphics.ts#L69:105,TypeScript,32,1,1
32 lines of code for unit useEditPointCoordinateEffects.ts.useEditPointCoordinateEffects(any),MEDIUM,RAW,2026-07-13,5,useEditPointCoordinateEffects.ts.useEditPointCoordinateEffects(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordinateEffects.ts#L10:62,TypeScript,32,1,1
32 lines of code for unit handleSubmit(React.FormEvent),MEDIUM,RAW,2026-06-04,44,handleSubmit(React.FormEvent),src/Components/DashboardPage/EditUser/index.tsx#L44:82,TypeScript,32,7,1
32 lines of code for unit index.tsx.Step1(),MEDIUM,RAW,2026-06-04,44,index.tsx.Step1(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/index.tsx#L17:42,TypeScript,32,2,0
32 lines of code for unit createSymbols.ts,MEDIUM,RAW,2026-06-04,44,createSymbols.ts,src/helpers/ArcGISHelpers/createSymbols.ts#L1:52,TypeScript,32,1,0
32 lines of code for unit useMapGraphics.ts.useMapGraphics(UseMapGraphicsInput),MEDIUM,RAW,2026-07-04,14,useMapGraphics.ts.useMapGraphics(UseMapGraphicsInput),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts#L22:53,TypeScript,32,1,1
31 lines of code for unit useRemoveFlightPlanModel.ts.useRemoveFlightPlanModel(),MEDIUM,RAW,2026-07-18,0,useRemoveFlightPlanModel.ts.useRemoveFlightPlanModel(),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/useRemoveFlightPlanModel.ts#L12:43,TypeScript,31,3,0
31 lines of code for unit index.tsx.FiltersSection(),MEDIUM,RAW,2026-06-04,44,index.tsx.FiltersSection(),src/Components/HomePage/Body/Left/Common/FiltersSection/index.tsx#L14:48,TypeScript,31,3,0
"31 lines of code for unit createGeometry.ts.createGeometry(Request,Response)",MEDIUM,RAW,2026-06-04,44,"createGeometry.ts.createGeometry(Request,Response)",backend/src/routes/geometries/createGeometry.ts#L11:45,TypeScript,31,4,2
31 lines of code for unit db.ts.ensureDevicesUpdatesSchema(),MEDIUM,RAW,2026-06-04,44,db.ts.ensureDevicesUpdatesSchema(),backend/src/routes/devices-updates/db.ts#L14:44,TypeScript,31,3,0
31 lines of code for unit ImageGalleryToolbar.tsx.ImageGalleryToolbar(any),MEDIUM,RAW,2026-07-18,0,ImageGalleryToolbar.tsx.ImageGalleryToolbar(any),src/Components/HomePage/Body/Common/ImageGalleryToolbar.tsx#L3:62,TypeScript,31,6,1
31 lines of code for unit pdfReportAttachments.ts.addImageAttachmentPage(any),MEDIUM,RAW,2026-07-13,5,pdfReportAttachments.ts.addImageAttachmentPage(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportAttachments.ts#L47:85,TypeScript,31,4,1
31 lines of code for unit TemplateSelectionStep.tsx.TemplateSelectionStep(TemplateSelectionStepProps),MEDIUM,RAW,2026-07-15,3,TemplateSelectionStep.tsx.TemplateSelectionStep(TemplateSelectionStepProps),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/TemplateSelectionStep.tsx#L21:86,TypeScript,31,3,1
"31 lines of code for unit createGeometryDb.ts.persistNewGeometry(PoolClient,CreateGeometryBody)",MEDIUM,RAW,2026-07-04,14,"createGeometryDb.ts.persistNewGeometry(PoolClient,CreateGeometryBody)",backend/src/helpers/queries/geometries/createGeometryDb.ts#L17:52,TypeScript,31,3,2
31 lines of code for unit index.tsx.AddPointToPlan(),MEDIUM,RAW,2026-06-04,44,index.tsx.AddPointToPlan(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx#L19:82,TypeScript,31,1,0
31 lines of code for unit flightPlanColumns.ts.buildFlightPlanSelectColumns(BuildFlightPlanSelectColumnsInput),MEDIUM,RAW,2026-07-01,17,flightPlanColumns.ts.buildFlightPlanSelectColumns(BuildFlightPlanSelectColumnsInput),backend/src/helpers/queries/flight-plans/flightPlanColumns.ts#L32:68,TypeScript,31,2,1
31 lines of code for unit index.tsx.ChangeFlightPlanStatus(),MEDIUM,RAW,2026-06-04,44,index.tsx.ChangeFlightPlanStatus(),src/Components/HomePage/Body/Left/Nabewerking/ChangeFlightPlanStatus/index.tsx#L14:77,TypeScript,31,4,0
30 lines of code for unit postProxyHelpers.ts.forwardArcgisPostRequest(Request),LOW,RAW,2026-07-04,14,postProxyHelpers.ts.forwardArcgisPostRequest(Request),backend/src/routes/arcgis/postProxyHelpers.ts#L60:91,TypeScript,30,6,1
"30 lines of code for unit getFinishedPlansTimeslider.ts.getFinishedPlansTimeslider(Request,Response)",LOW,RAW,2026-06-04,44,"getFinishedPlansTimeslider.ts.getFinishedPlansTimeslider(Request,Response)",backend/src/routes/timeslider/getFinishedPlansTimeslider.ts#L7:43,TypeScript,30,4,2
"30 lines of code for unit getGeometries.ts.getGeometries(Request,Response)",LOW,RAW,2026-06-04,44,"getGeometries.ts.getGeometries(Request,Response)",backend/src/routes/geometries/getGeometries.ts#L9:47,TypeScript,30,6,2
"30 lines of code for unit deletePoint.ts.deletePoint(Request,Response)",LOW,RAW,2026-06-04,44,"deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/finished_plans/deletePoint.ts#L4:39,TypeScript,30,5,2
30 lines of code for unit geoJsonExport.ts.exportPointsPlansGeoJsonZip(any),LOW,RAW,2026-07-17,1,geoJsonExport.ts.exportPointsPlansGeoJsonZip(any),src/helpers/tableExports/geoJsonExport.ts#L6:38,TypeScript,30,1,1
30 lines of code for unit handleDeletePointEmptyMapClick.ts.handleDeletePointEmptyMapClick(any),LOW,RAW,2026-07-17,1,handleDeletePointEmptyMapClick.ts.handleDeletePointEmptyMapClick(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/handleDeletePointEmptyMapClick.ts#L14:55,TypeScript,30,8,1
30 lines of code for unit index.tsx.FlightPlans(any),LOW,RAW,2026-06-04,44,index.tsx.FlightPlans(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/index.tsx#L9:46,TypeScript,30,4,1
30 lines of code for unit oidcClientCache.ts.getOrCreateOidcClient(Profile),LOW,RAW,2026-07-17,1,oidcClientCache.ts.getOrCreateOidcClient(Profile),backend/src/routes/auth/oidcClientCache.ts#L65:97,TypeScript,30,4,1
30 lines of code for unit spoedReportHtml.ts,LOW,RAW,2026-06-29,19,spoedReportHtml.ts,backend/src/routes/emails/spoedReportHtml.ts#L1:81,TypeScript,30,1,0
30 lines of code for unit WizardPointsList.tsx.WizardPointsList(WizardPointsListProps),LOW,RAW,2026-07-04,14,WizardPointsList.tsx.WizardPointsList(WizardPointsListProps),src/Components/HomePage/Body/Left/Common/WizardPointsList.tsx#L36:49,TypeScript,30,3,1
30 lines of code for unit index.tsx.EditPointDetails(),LOW,RAW,2026-06-04,44,index.tsx.EditPointDetails(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/index.tsx#L14:84,TypeScript,30,2,0
30 lines of code for unit handleUpdate(),LOW,RAW,2026-06-04,44,handleUpdate(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx#L28:60,TypeScript,30,6,0
30 lines of code for unit FotoPanel.tsx.FotoPanel(any),LOW,RAW,2026-06-06,42,FotoPanel.tsx.FotoPanel(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx#L22:62,TypeScript,30,2,1
30 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,44,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx#L50:79,TypeScript,30,7,0
30 lines of code for unit handleConfirm(),LOW,RAW,2026-06-04,44,handleConfirm(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/ConfirmButton.tsx#L20:55,TypeScript,30,5,0
30 lines of code for unit renderDownloadPage.ts.renderDownloadPage(any),LOW,RAW,2026-07-01,17,renderDownloadPage.ts.renderDownloadPage(any),backend/src/helpers/html/renderDownloadPage.ts#L21:54,TypeScript,30,2,1
"30 lines of code for unit createPoint.ts.createPoint(Request,Response)",LOW,RAW,2026-06-04,44,"createPoint.ts.createPoint(Request,Response)",backend/src/routes/points/createPoint.ts#L14:46,TypeScript,30,3,2
30 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,44,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx#L42:72,TypeScript,30,2,0
30 lines of code for unit App.tsx.App(),LOW,RAW,2026-06-04,44,App.tsx.App(),src/App.tsx#L16:65,TypeScript,30,7,0
"30 lines of code for unit createGeometryGraphicCore.ts.createGeometryGraphic(BaseGeometryData,CreateGeometryGraphicOptions)",LOW,RAW,2026-07-17,1,"createGeometryGraphicCore.ts.createGeometryGraphic(BaseGeometryData,CreateGeometryGraphicOptions)",src/helpers/ArcGISHelpers/createGeometryGraphicCore.ts#L14:52,TypeScript,30,5,2
30 lines of code for unit singleFinishedPlanCtes.ts.buildSingleFinishedPlanCtes(),LOW,RAW,2026-07-04,14,singleFinishedPlanCtes.ts.buildSingleFinishedPlanCtes(),backend/src/helpers/queries/finished-plans/singleFinishedPlanCtes.ts#L3:32,TypeScript,30,1,0
30 lines of code for unit mapPointerHoverHandler.ts.createMapPointerHoverHandler(any),LOW,RAW,2026-07-13,5,mapPointerHoverHandler.ts.createMapPointerHoverHandler(any),src/Components/HomePage/Body/MapViewComp/mapPointerHoverHandler.ts#L8:17,TypeScript,30,6,1
30 lines of code for unit index.tsx.StepNo(any),LOW,RAW,2026-06-04,44,index.tsx.StepNo(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepNo/index.tsx#L9:86,TypeScript,30,2,1
30 lines of code for unit CoordinatesInput.tsx.CoordinatesInput(),LOW,RAW,2026-06-04,44,CoordinatesInput.tsx.CoordinatesInput(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/CoordinatesInput.tsx#L6:36,TypeScript,30,1,0
30 lines of code for unit fileDownload.ts,LOW,RAW,2026-06-04,44,fileDownload.ts,backend/src/routes/fileDownload.ts#L1:26,TypeScript,30,2,0
30 lines of code for unit index.tsx.Points(any),LOW,RAW,2026-06-04,44,index.tsx.Points(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx#L19:59,TypeScript,30,1,1
29 lines of code for unit useDrawPath.ts.useDrawPath(boolean),LOW,RAW,2026-07-17,1,useDrawPath.ts.useDrawPath(boolean),src/hooks/hover-click-handlers/useDrawPath.ts#L14:46,TypeScript,29,1,1
29 lines of code for unit useChangePlanStatusState.ts,LOW,RAW,2026-06-04,44,useChangePlanStatusState.ts,src/hooks/zustand/nabewerking/useChangePlanStatusState.ts#L1:64,TypeScript,29,1,0
29 lines of code for unit Section1.tsx.Section1(any),LOW,RAW,2026-06-04,44,Section1.tsx.Section1(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section1.tsx#L5:41,TypeScript,29,1,1
29 lines of code for unit helpers.ts.getUserRoles(GetUserRolesInput),LOW,RAW,2026-07-01,17,helpers.ts.getUserRoles(GetUserRolesInput),backend/src/routes/keycloak/management/users/helpers.ts#L16:51,TypeScript,29,3,1
29 lines of code for unit removePoint(string),LOW,RAW,2026-06-04,44,removePoint(string),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/RemovePoint.tsx#L23:53,TypeScript,29,3,1
"29 lines of code for unit deleteFinishedFlightPlan.ts.deleteFinishedFlightPlanCascade(PoolClient,string)",LOW,RAW,2026-07-04,14,"deleteFinishedFlightPlan.ts.deleteFinishedFlightPlanCascade(PoolClient,string)",backend/src/helpers/queries/flight-plans/deleteFinishedFlightPlan.ts#L24:61,TypeScript,29,4,2
29 lines of code for unit index.tsx.Left(any),LOW,RAW,2026-06-04,44,index.tsx.Left(any),src/Components/HomePage/Body/Left/index.tsx#L32:120,TypeScript,29,1,1
