Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
59 lines of code for unit dockerfile,MEDIUM,RAW,2026-06-04,44,dockerfile,backend/dockerfile#L1:86,Docker,59,-,-
56 lines of code for unit verify-regio-apis.ts.testResolveRegioFilter(),MEDIUM,RAW,2026-06-10,38,verify-regio-apis.ts.testResolveRegioFilter(),backend/scripts/verify-regio-apis.ts#L56:114,TypeScript,56,5,0
41 lines of code for unit applyDeletePointCoordinatePatch.ts.applyDeletePointCoordinatePatch(any),MEDIUM,RAW,2026-07-17,1,applyDeletePointCoordinatePatch.ts.applyDeletePointCoordinatePatch(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/applyDeletePointCoordinatePatch.ts#L5:51,TypeScript,41,3,1
38 lines of code for unit LegendSection.tsx.LegendSection(LegendSectionProps),MEDIUM,RAW,2026-06-10,38,LegendSection.tsx.LegendSection(LegendSectionProps),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LegendSection.tsx#L75:140,TypeScript,38,3,1
37 lines of code for unit pointCoreFieldKeys.ts,MEDIUM,RAW,2026-07-18,0,pointCoreFieldKeys.ts,src/helpers/points/pointCoreFieldKeys.ts#L3:42,TypeScript,37,1,0
32 lines of code for unit LegendSectionLayout.tsx.LegendSectionLayout(LegendSectionLayoutProps),MEDIUM,RAW,2026-07-15,3,LegendSectionLayout.tsx.LegendSectionLayout(LegendSectionLayoutProps),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LegendSectionLayout.tsx#L75:135,TypeScript,32,2,1
30 lines of code for unit postProxyHelpers.ts.forwardArcgisPostRequest(Request),LOW,RAW,2026-07-04,14,postProxyHelpers.ts.forwardArcgisPostRequest(Request),backend/src/routes/arcgis/postProxyHelpers.ts#L60:91,TypeScript,30,6,1
"30 lines of code for unit getFinishedPlansTimeslider.ts.getFinishedPlansTimeslider(Request,Response)",LOW,RAW,2026-06-04,44,"getFinishedPlansTimeslider.ts.getFinishedPlansTimeslider(Request,Response)",backend/src/routes/timeslider/getFinishedPlansTimeslider.ts#L7:43,TypeScript,30,4,2
"30 lines of code for unit getGeometries.ts.getGeometries(Request,Response)",LOW,RAW,2026-06-04,44,"getGeometries.ts.getGeometries(Request,Response)",backend/src/routes/geometries/getGeometries.ts#L9:47,TypeScript,30,6,2
"30 lines of code for unit deletePoint.ts.deletePoint(Request,Response)",LOW,RAW,2026-06-04,44,"deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/finished_plans/deletePoint.ts#L4:39,TypeScript,30,5,2
30 lines of code for unit geoJsonExport.ts.exportPointsPlansGeoJsonZip(any),LOW,RAW,2026-07-17,1,geoJsonExport.ts.exportPointsPlansGeoJsonZip(any),src/helpers/tableExports/geoJsonExport.ts#L6:38,TypeScript,30,1,1
30 lines of code for unit handleDeletePointEmptyMapClick.ts.handleDeletePointEmptyMapClick(any),LOW,RAW,2026-07-17,1,handleDeletePointEmptyMapClick.ts.handleDeletePointEmptyMapClick(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/handleDeletePointEmptyMapClick.ts#L14:55,TypeScript,30,8,1
30 lines of code for unit index.tsx.FlightPlans(any),LOW,RAW,2026-06-04,44,index.tsx.FlightPlans(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/index.tsx#L9:46,TypeScript,30,4,1
30 lines of code for unit oidcClientCache.ts.getOrCreateOidcClient(Profile),LOW,RAW,2026-07-17,1,oidcClientCache.ts.getOrCreateOidcClient(Profile),backend/src/routes/auth/oidcClientCache.ts#L65:97,TypeScript,30,4,1
30 lines of code for unit spoedReportHtml.ts,LOW,RAW,2026-06-29,19,spoedReportHtml.ts,backend/src/routes/emails/spoedReportHtml.ts#L1:81,TypeScript,30,1,0
30 lines of code for unit runCreateImageUpload.ts.runCreateImageUpload(CreateImageUploadInput),LOW,RAW,2026-07-18,0,runCreateImageUpload.ts.runCreateImageUpload(CreateImageUploadInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/runCreateImageUpload.ts#L19:48,TypeScript,30,3,1
30 lines of code for unit WizardPointsList.tsx.WizardPointsList(WizardPointsListProps),LOW,RAW,2026-07-04,14,WizardPointsList.tsx.WizardPointsList(WizardPointsListProps),src/Components/HomePage/Body/Left/Common/WizardPointsList.tsx#L36:49,TypeScript,30,3,1
30 lines of code for unit index.tsx.EditPointDetails(),LOW,RAW,2026-06-04,44,index.tsx.EditPointDetails(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/index.tsx#L14:84,TypeScript,30,2,0
30 lines of code for unit FotoPanel.tsx.FotoPanel(any),LOW,RAW,2026-06-06,42,FotoPanel.tsx.FotoPanel(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx#L22:62,TypeScript,30,2,1
30 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,44,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx#L50:79,TypeScript,30,7,0
30 lines of code for unit handleConfirm(),LOW,RAW,2026-06-04,44,handleConfirm(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/ConfirmButton.tsx#L20:55,TypeScript,30,5,0
30 lines of code for unit renderDownloadPage.ts.renderDownloadPage(any),LOW,RAW,2026-07-01,17,renderDownloadPage.ts.renderDownloadPage(any),backend/src/helpers/html/renderDownloadPage.ts#L21:54,TypeScript,30,2,1
30 lines of code for unit useEditUserFormModel.ts.useEditUserFormModel(),LOW,RAW,2026-07-18,0,useEditUserFormModel.ts.useEditUserFormModel(),src/Components/DashboardPage/EditUser/useEditUserFormModel.ts#L8:37,TypeScript,30,1,0
"30 lines of code for unit createPoint.ts.createPoint(Request,Response)",LOW,RAW,2026-06-04,44,"createPoint.ts.createPoint(Request,Response)",backend/src/routes/points/createPoint.ts#L14:46,TypeScript,30,3,2
30 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,44,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx#L42:72,TypeScript,30,2,0
30 lines of code for unit App.tsx.App(),LOW,RAW,2026-06-04,44,App.tsx.App(),src/App.tsx#L16:65,TypeScript,30,7,0
"30 lines of code for unit createGeometryGraphicCore.ts.createGeometryGraphic(BaseGeometryData,CreateGeometryGraphicOptions)",LOW,RAW,2026-07-17,1,"createGeometryGraphicCore.ts.createGeometryGraphic(BaseGeometryData,CreateGeometryGraphicOptions)",src/helpers/ArcGISHelpers/createGeometryGraphicCore.ts#L14:52,TypeScript,30,5,2
30 lines of code for unit singleFinishedPlanCtes.ts.buildSingleFinishedPlanCtes(),LOW,RAW,2026-07-04,14,singleFinishedPlanCtes.ts.buildSingleFinishedPlanCtes(),backend/src/helpers/queries/finished-plans/singleFinishedPlanCtes.ts#L3:32,TypeScript,30,1,0
30 lines of code for unit mapPointerHoverHandler.ts.createMapPointerHoverHandler(any),LOW,RAW,2026-07-13,5,mapPointerHoverHandler.ts.createMapPointerHoverHandler(any),src/Components/HomePage/Body/MapViewComp/mapPointerHoverHandler.ts#L8:17,TypeScript,30,6,1
30 lines of code for unit index.tsx.StepNo(any),LOW,RAW,2026-06-04,44,index.tsx.StepNo(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepNo/index.tsx#L9:86,TypeScript,30,2,1
30 lines of code for unit CoordinatesInput.tsx.CoordinatesInput(),LOW,RAW,2026-06-04,44,CoordinatesInput.tsx.CoordinatesInput(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/CoordinatesInput.tsx#L6:36,TypeScript,30,1,0
30 lines of code for unit fileDownload.ts,LOW,RAW,2026-06-04,44,fileDownload.ts,backend/src/routes/fileDownload.ts#L1:26,TypeScript,30,2,0
30 lines of code for unit index.tsx.Points(any),LOW,RAW,2026-06-04,44,index.tsx.Points(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx#L19:59,TypeScript,30,1,1
29 lines of code for unit useDrawPath.ts.useDrawPath(boolean),LOW,RAW,2026-07-17,1,useDrawPath.ts.useDrawPath(boolean),src/hooks/hover-click-handlers/useDrawPath.ts#L14:46,TypeScript,29,1,1
29 lines of code for unit useChangePlanStatusState.ts,LOW,RAW,2026-06-04,44,useChangePlanStatusState.ts,src/hooks/zustand/nabewerking/useChangePlanStatusState.ts#L1:64,TypeScript,29,1,0
29 lines of code for unit Section1.tsx.Section1(any),LOW,RAW,2026-06-04,44,Section1.tsx.Section1(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section1.tsx#L5:41,TypeScript,29,1,1
29 lines of code for unit helpers.ts.getUserRoles(GetUserRolesInput),LOW,RAW,2026-07-01,17,helpers.ts.getUserRoles(GetUserRolesInput),backend/src/routes/keycloak/management/users/helpers.ts#L16:51,TypeScript,29,3,1
29 lines of code for unit removePoint(string),LOW,RAW,2026-06-04,44,removePoint(string),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/RemovePoint.tsx#L23:53,TypeScript,29,3,1
"29 lines of code for unit deleteFinishedFlightPlan.ts.deleteFinishedFlightPlanCascade(PoolClient,string)",LOW,RAW,2026-07-04,14,"deleteFinishedFlightPlan.ts.deleteFinishedFlightPlanCascade(PoolClient,string)",backend/src/helpers/queries/flight-plans/deleteFinishedFlightPlan.ts#L24:61,TypeScript,29,4,2
29 lines of code for unit index.tsx.Left(any),LOW,RAW,2026-06-04,44,index.tsx.Left(any),src/Components/HomePage/Body/Left/index.tsx#L32:120,TypeScript,29,1,1
29 lines of code for unit useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(any),LOW,RAW,2026-07-13,5,useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(any),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts#L72:111,TypeScript,29,6,1
29 lines of code for unit NewPointsList.tsx.NewPointsList(),LOW,RAW,2026-06-04,44,NewPointsList.tsx.NewPointsList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewPointsList.tsx#L9:17,TypeScript,29,3,0
29 lines of code for unit usePopupOpenEffect.ts.usePopupOpenEffect(void),LOW,RAW,2026-07-13,5,usePopupOpenEffect.ts.usePopupOpenEffect(void),src/hooks/popUpModal/usePopupOpenEffect.ts#L12:44,TypeScript,29,5,1
"29 lines of code for unit useRenderPoints.ts.useRenderPoints(FinishedFlightPlanType|null,number[])",LOW,RAW,2026-06-04,44,"useRenderPoints.ts.useRenderPoints(FinishedFlightPlanType|null,number[])",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderPoints.ts#L7:43,TypeScript,29,5,2
29 lines of code for unit Section2.tsx.Section2(any),LOW,RAW,2026-06-04,44,Section2.tsx.Section2(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section2.tsx#L6:42,TypeScript,29,1,1
29 lines of code for unit useTimesliderDerivedPlans.ts.useTimesliderDerivedPlans(any),LOW,RAW,2026-07-13,5,useTimesliderDerivedPlans.ts.useTimesliderDerivedPlans(any),src/Components/TimesliderItemDetailPage/useTimesliderDerivedPlans.ts#L8:44,TypeScript,29,4,1
29 lines of code for unit mapImage.ts.getStaticMapImage(any),LOW,RAW,2026-07-13,5,mapImage.ts.getStaticMapImage(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/mapImage.ts#L37:75,TypeScript,29,2,1
29 lines of code for unit useDrawingToolSketchState.ts.useDrawingToolSketchState(),LOW,RAW,2026-07-18,0,useDrawingToolSketchState.ts.useDrawingToolSketchState(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/useDrawingToolSketchState.ts#L9:37,TypeScript,29,1,0
29 lines of code for unit EditPointTabs.tsx.resolveEditPointTabDefs(any),LOW,RAW,2026-07-18,0,EditPointTabs.tsx.resolveEditPointTabDefs(any),src/Components/HomePage/Body/Left/Common/BottomTabs/EditPointTabs.tsx#L52:88,TypeScript,29,3,1
29 lines of code for unit Section3.tsx.Section3(any),LOW,RAW,2026-06-04,44,Section3.tsx.Section3(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section3.tsx#L5:41,TypeScript,29,1,1
"29 lines of code for unit reportAgentStatus.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,44,"reportAgentStatus.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/reportAgentStatus.ts#L9:42,TypeScript,29,5,2
"29 lines of code for unit pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",LOW,RAW,2026-07-04,14,"pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L89:117,TypeScript,29,6,2
"29 lines of code for unit getPreparedFlightPlans.ts.getPreparedFlightPlans(Request,Response)",LOW,RAW,2026-06-04,44,"getPreparedFlightPlans.ts.getPreparedFlightPlans(Request,Response)",backend/src/routes/flightPlans/getPreparedFlightPlans.ts#L6:41,TypeScript,29,2,2
"29 lines of code for unit CoordinateValues.finalizeCoordinateValues(string,any)",LOW,RAW,2026-07-13,5,"CoordinateValues.finalizeCoordinateValues(string,any)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/coordinateFinalize.ts#L10:43,TypeScript,29,3,2
29 lines of code for unit useTimesliderItemImages.ts.useTimesliderItemImages(any),LOW,RAW,2026-07-13,5,useTimesliderItemImages.ts.useTimesliderItemImages(any),src/Components/TimesliderItemDetailPage/useTimesliderItemImages.ts#L8:46,TypeScript,29,9,1
29 lines of code for unit useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),LOW,RAW,2026-07-04,14,useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),src/Components/TimesliderItemDetailPage/useTimesliderPlansFetch.ts#L18:53,TypeScript,29,5,1
28 lines of code for unit useTabHeaderModel.ts.useTabHeaderModel(),LOW,RAW,2026-07-18,0,useTabHeaderModel.ts.useTabHeaderModel(),src/Components/HomePage/Body/Left/Common/TabHeader/useTabHeaderModel.ts#L11:39,TypeScript,28,3,0
"28 lines of code for unit verifyCredentialsHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-07-13,5,"verifyCredentialsHandler.ts.RequestHandler(any,any)",backend/src/routes/auth2/verifyCredentialsHandler.ts#L38:66,TypeScript,28,5,2
28 lines of code for unit index.tsx.DevicesUpdatesPage(),LOW,RAW,2026-06-04,44,index.tsx.DevicesUpdatesPage(),src/Components/DevicesUpdatesPage/index.tsx#L27:40,TypeScript,28,4,0
28 lines of code for unit index.tsx.Step1(any),LOW,RAW,2026-06-04,44,index.tsx.Step1(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/index.tsx#L11:78,TypeScript,28,6,1
28 lines of code for unit index.tsx.SearchedResultsTab(),LOW,RAW,2026-06-04,44,index.tsx.SearchedResultsTab(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/index.tsx#L15:97,TypeScript,28,5,0
28 lines of code for unit index.tsx.StepNo(),LOW,RAW,2026-06-04,44,index.tsx.StepNo(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/AddToPlan/StepNo/index.tsx#L10:71,TypeScript,28,3,0
28 lines of code for unit index.tsx.Step2(),LOW,RAW,2026-06-04,44,index.tsx.Step2(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/index.tsx#L14:52,TypeScript,28,5,0
28 lines of code for unit useDrawingToolLifecycle.ts.useDrawingToolStep1Lifecycle(any),LOW,RAW,2026-07-13,5,useDrawingToolLifecycle.ts.useDrawingToolStep1Lifecycle(any),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts#L36:70,TypeScript,28,2,1
28 lines of code for unit prepareAddPointsToPlanPayload.ts.prepareAddPointsToPlanPayload(SubmitAddPointsToPlanInput),LOW,RAW,2026-07-18,0,prepareAddPointsToPlanPayload.ts.prepareAddPointsToPlanPayload(SubmitAddPointsToPlanInput),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/prepareAddPointsToPlanPayload.ts#L9:38,TypeScript,28,2,1
28 lines of code for unit verify-regio-apis.ts.testDatabaseQueries(),LOW,RAW,2026-06-10,38,verify-regio-apis.ts.testDatabaseQueries(),backend/scripts/verify-regio-apis.ts#L116:144,TypeScript,28,1,0
28 lines of code for unit runReturningUpdate.ts.executeReturningUpdate(any),LOW,RAW,2026-07-14,4,runReturningUpdate.ts.executeReturningUpdate(any),backend/src/helpers/http/runReturningUpdate.ts#L35:70,TypeScript,28,7,1
28 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,44,handleSubmit(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/ChangePoint/index.tsx#L39:58,TypeScript,28,3,0
28 lines of code for unit useWaarnemingenFilters.ts.useWaarnemingenFilters(),LOW,RAW,2026-07-18,0,useWaarnemingenFilters.ts.useWaarnemingenFilters(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/useWaarnemingenFilters.ts#L5:34,TypeScript,28,1,0
28 lines of code for unit SelectedTab.tsx.SelectedTab(),LOW,RAW,2026-06-04,44,SelectedTab.tsx.SelectedTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/SelectedTab.tsx#L9:38,TypeScript,28,3,0
28 lines of code for unit useTableScrollWidth.ts.useTableScrollWidth(UseTableScrollWidthParams),LOW,RAW,2026-06-04,44,useTableScrollWidth.ts.useTableScrollWidth(UseTableScrollWidthParams),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableScrollWidth.ts#L14:34,TypeScript,28,3,1
28 lines of code for unit HeadButtonsTimeslider.tsx.HeadButtonsTimeslider(),LOW,RAW,2026-06-04,44,HeadButtonsTimeslider.tsx.HeadButtonsTimeslider(),src/Components/HomePage/Head/HeadButtonsTimeslider.tsx#L13:80,TypeScript,28,3,0
"28 lines of code for unit useEditFormController.ts.useEditFormController(Geometry,void)",LOW,RAW,2026-07-18,0,"useEditFormController.ts.useEditFormController(Geometry,void)",src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/useEditFormController.ts#L10:44,TypeScript,28,1,2
28 lines of code for unit keycloakAdminTokenRequest.ts.requestAdminTokenWithRetry(any),LOW,RAW,2026-07-14,4,keycloakAdminTokenRequest.ts.requestAdminTokenWithRetry(any),backend/src/services/keycloakAdminTokenRequest.ts#L11:43,TypeScript,28,7,1
"28 lines of code for unit registerAgent.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,44,"registerAgent.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/registerAgent.ts#L5:35,TypeScript,28,8,2
"28 lines of code for unit legacyAuthUsageMonitor.ts.legacyAuthUsageMonitor(any,any,any)",LOW,RAW,2026-07-13,5,"legacyAuthUsageMonitor.ts.legacyAuthUsageMonitor(any,any,any)",backend/src/helpers/auth/legacyAuthUsageMonitor.ts#L13:44,TypeScript,28,10,3
27 lines of code for unit useRemoveFlightPlanModel.ts.useRemoveFlightPlanModel(),LOW,RAW,2026-07-18,0,useRemoveFlightPlanModel.ts.useRemoveFlightPlanModel(),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/useRemoveFlightPlanModel.ts#L10:39,TypeScript,27,1,0
27 lines of code for unit loadImages(),LOW,RAW,2026-07-17,1,loadImages(),src/api-hooks/planImages/useEntityPlanImages.ts#L29:57,TypeScript,27,9,0
27 lines of code for unit submitStep1(),LOW,RAW,2026-06-04,44,submitStep1(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/Buttons.tsx#L36:64,TypeScript,27,4,0
27 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx#L19:49,TypeScript,27,1,1
"27 lines of code for unit pdfReportTables.ts.addCoordinatesTable(jsPDF,PDFPointDataType)",LOW,RAW,2026-07-04,14,"pdfReportTables.ts.addCoordinatesTable(jsPDF,PDFPointDataType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L61:87,TypeScript,27,2,2
27 lines of code for unit buildSingleFinishedFlightPlanQuery.ts.buildSingleFinishedFlightPlanSelect(string),LOW,RAW,2026-07-18,0,buildSingleFinishedFlightPlanQuery.ts.buildSingleFinishedFlightPlanSelect(string),backend/src/helpers/queries/finished-plans/buildSingleFinishedFlightPlanQuery.ts#L15:41,TypeScript,27,1,1
27 lines of code for unit getAllUsers.ts.getAllUsers(Request),LOW,RAW,2026-06-04,44,getAllUsers.ts.getAllUsers(Request),backend/src/routes/keycloak/management/users/getAllUsers.ts#L10:42,TypeScript,27,3,1
27 lines of code for unit usePointsListActions.ts.usePointsListActions(),LOW,RAW,2026-07-18,0,usePointsListActions.ts.usePointsListActions(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/usePointsListActions.ts#L14:40,TypeScript,27,1,0
"27 lines of code for unit deleteUser.ts.handleDeleteUser(Request,Response)",LOW,RAW,2026-06-04,44,"deleteUser.ts.handleDeleteUser(Request,Response)",backend/src/routes/keycloak/management/users/deleteUser.ts#L7:40,TypeScript,27,6,2
27 lines of code for unit attachDeletePointMapClick.ts.attachDeletePointMapClick(any),LOW,RAW,2026-07-17,1,attachDeletePointMapClick.ts.attachDeletePointMapClick(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/attachDeletePointMapClick.ts#L5:42,TypeScript,27,6,1
"27 lines of code for unit FetchClientRoleNamesForUserInput.fetchClientRoleDefinitions(string,string)",LOW,RAW,2026-07-01,17,"FetchClientRoleNamesForUserInput.fetchClientRoleDefinitions(string,string)",backend/src/routes/keycloak/management/users/keycloakAdminClient.ts#L86:121,TypeScript,27,5,2
27 lines of code for unit connectRedisClient.ts.connectRedisClient(string|undefined),LOW,RAW,2026-07-17,1,connectRedisClient.ts.connectRedisClient(string|undefined),backend/src/helpers/redis/connectRedisClient.ts#L3:32,TypeScript,27,3,1
27 lines of code for unit Step1.tsx.Step1(Step1Props),LOW,RAW,2026-07-18,0,Step1.tsx.Step1(Step1Props),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/Step1.tsx#L13:40,TypeScript,27,1,1
27 lines of code for unit flightPlanFormDefaults.ts,LOW,RAW,2026-07-17,1,flightPlanFormDefaults.ts,src/hooks/zustand/shared/flightPlanFormDefaults.ts#L1:32,TypeScript,27,1,0
27 lines of code for unit pointCoreColumns.ts,LOW,RAW,2026-07-18,0,pointCoreColumns.ts,backend/src/helpers/queries/points/pointCoreColumns.ts#L3:34,TypeScript,27,1,0
27 lines of code for unit useEditGeometryModel.ts.useEditGeometryModel(),LOW,RAW,2026-07-18,0,useEditGeometryModel.ts.useEditGeometryModel(),src/Components/HomePage/Body/Left/Tools/EditGeometry/useEditGeometryModel.ts#L13:39,TypeScript,27,3,0
27 lines of code for unit index.tsx.Form(any),LOW,RAW,2026-06-04,44,index.tsx.Form(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L14:43,TypeScript,27,6,1
"27 lines of code for unit createEmail.ts.createEmail(Request,Response)",LOW,RAW,2026-06-04,44,"createEmail.ts.createEmail(Request,Response)",backend/src/routes/emails/createEmail.ts#L6:35,TypeScript,27,3,2
27 lines of code for unit useAddPointToPlanSelections.ts.useAddPointToPlanSelections(),LOW,RAW,2026-07-18,0,useAddPointToPlanSelections.ts.useAddPointToPlanSelections(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/useAddPointToPlanSelections.ts#L10:36,TypeScript,27,1,0
27 lines of code for unit buildTimesliderPageShell.ts.buildTimesliderPageShell(BuildTimesliderPageShellInput),LOW,RAW,2026-07-18,0,buildTimesliderPageShell.ts.buildTimesliderPageShell(BuildTimesliderPageShellInput),src/Components/TimesliderItemDetailPage/buildTimesliderPageShell.ts#L13:39,TypeScript,27,1,1
27 lines of code for unit useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),LOW,RAW,2026-06-04,44,useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useDebouncedRedPointFromInputs.ts#L7:40,TypeScript,27,4,1
26 lines of code for unit commandGuard.ts.queueDeviceCommandWhenIdle(QueueDeviceCommandInput),LOW,RAW,2026-07-01,17,commandGuard.ts.queueDeviceCommandWhenIdle(QueueDeviceCommandInput),backend/src/routes/devices-updates/commandGuard.ts#L17:48,TypeScript,26,5,1
26 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx#L16:45,TypeScript,26,1,1
26 lines of code for unit usePointsViewInteractions.ts.usePointsViewInteractions(any),LOW,RAW,2026-07-14,4,usePointsViewInteractions.ts.usePointsViewInteractions(any),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/usePointsViewInteractions.ts#L8:39,TypeScript,26,1,1
26 lines of code for unit mapImage.ts,LOW,RAW,2026-06-04,44,mapImage.ts,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/mapImage.ts#L1:28,TypeScript,26,1,0
26 lines of code for unit useResetPasswordModel.ts.useResetPasswordModel(),LOW,RAW,2026-07-18,0,useResetPasswordModel.ts.useResetPasswordModel(),src/Components/DashboardPage/ResetPassword/useResetPasswordModel.ts#L5:31,TypeScript,26,2,0
26 lines of code for unit selectFromSourceGraphics.ts.syncPinsForSelection(any),LOW,RAW,2026-07-04,14,selectFromSourceGraphics.ts.syncPinsForSelection(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L35:71,TypeScript,26,6,1
26 lines of code for unit buildFlightPlanQueryParts.ts.appendFlightPlanWhereClause(any),LOW,RAW,2026-07-17,1,buildFlightPlanQueryParts.ts.appendFlightPlanWhereClause(any),backend/src/helpers/queries/flight-plans/buildFlightPlanQueryParts.ts#L91:127,TypeScript,26,7,1
26 lines of code for unit toolsTabsPart1.ts,LOW,RAW,2026-07-18,0,toolsTabsPart1.ts,src/Components/HomePage/Head/headTabDefinitions/toolsTabsPart1.ts#L1:33,TypeScript,26,1,0
26 lines of code for unit usePathPointHandlerClick.ts.usePathPointHandlerClick(),LOW,RAW,2026-06-04,44,usePathPointHandlerClick.ts.usePathPointHandlerClick(),src/hooks/hover-click-handlers/usePathPointHandlerClick.ts#L10:41,TypeScript,26,8,0
26 lines of code for unit getRedisClient.ts.getRedisClient(),LOW,RAW,2026-07-13,5,getRedisClient.ts.getRedisClient(),backend/src/helpers/redis/getRedisClient.ts#L40:68,TypeScript,26,5,0
